week,et0_mm,precipitation_mm,net_requirement_mm,calendar_application_mm,adaptive_application_mm,calendar_overapplication_mm,calendar_shortfall_mm,calendar_objective,adaptive_objective,regret
2021-06-14,174.05515380376914,0.01,174.04515380376915,121.68536658012549,174.04515380376915,0.0,52.359787223643664,383.4843026983438,174.04515380376915,209.43914889457466
2021-06-21,158.01555510510937,0.060000000000000005,157.95555510510937,121.68536658012549,157.95555510510937,0.0,36.27018852498388,303.0363092050449,157.95555510510937,145.08075409993555
2021-06-28,153.06502473141546,0.0,153.06502473141546,121.68536658012549,153.06502473141546,0.0,31.379658151289973,278.58365733657536,153.06502473141546,125.5186326051599
2021-07-05,174.12098841380896,0.0,174.12098841380896,121.68536658012549,174.12098841380896,0.0,52.43562183368347,383.86347574854284,174.12098841380896,209.74248733473388
2021-07-12,151.59195826054113,0.01,151.58195826054114,121.68536658012549,151.58195826054114,0.0,29.896591680415654,271.1683249822038,151.58195826054114,119.58636672166264
2021-07-19,159.13462525914497,0.0,159.13462525914497,121.68536658012549,159.13462525914497,0.0,37.44925867901948,308.9316599752229,159.13462525914497,149.79703471607792
2021-07-26,143.08884472521174,0.0,143.08884472521174,121.68536658012549,143.08884472521174,0.0,21.403478145086254,228.70275730555676,143.08884472521174,85.61391258034502
2021-08-02,129.57990500169885,0.0,129.57990500169885,121.68536658012549,129.57990500169885,0.0,7.894538421573358,161.15805868799228,129.57990500169885,31.578153686293433
2021-08-09,132.90013772184156,0.0,132.90013772184156,121.68536658012549,132.90013772184156,0.0,11.21477114171607,177.75922228870584,132.90013772184156,44.85908456686428
2021-08-16,114.65690711349008,0.02,114.63690711349008,121.68536658012549,114.63690711349008,7.048459466635407,0.0,121.68536658012549,114.63690711349008,7.048459466635407
2021-08-23,123.91129129130371,0.0,123.91129129130371,121.68536658012549,123.91129129130371,0.0,2.225924711178223,132.8149901360166,123.91129129130371,8.903698844712892
2021-08-30,124.68116025833665,0.0,124.68116025833665,121.68536658012549,124.68116025833665,0.0,2.9957936782111574,136.6643349711813,124.68116025833665,11.983174712844644
2021-09-06,129.53858537316984,1.46,128.07858537316983,121.68536658012549,128.07858537316983,0.0,6.3932187930443405,153.6514605453472,128.07858537316983,25.572875172177362
2021-09-13,106.7841323149564,1.12,105.66413231495639,121.68536658012549,105.66413231495639,16.0212342651691,0.0,121.68536658012549,105.66413231495639,16.0212342651691
2021-09-20,109.5915289979708,0.0,109.5915289979708,121.68536658012549,109.5915289979708,12.093837582154691,0.0,121.68536658012549,109.5915289979708,12.093837582154691
2021-09-27,55.92740108408566,0.58,55.34740108408566,121.68536658012549,55.34740108408566,66.33796549603983,0.0,121.68536658012549,55.34740108408566,66.33796549603983
2022-03-28,40.81663127459605,0.0,40.81663127459605,121.68536658012549,40.81663127459605,80.86873530552944,0.0,121.68536658012549,40.81663127459605,80.86873530552944
2022-04-04,99.0525051276637,0.2,98.85250512766369,121.68536658012549,98.85250512766369,22.8328614524618,0.0,121.68536658012549,98.85250512766369,22.8328614524618
2022-04-11,68.62980645168642,25.22,43.40980645168642,121.68536658012549,43.40980645168642,78.27556012843907,0.0,121.68536658012549,43.40980645168642,78.27556012843907
2022-04-18,84.51621418693063,17.12,67.39621418693062,121.68536658012549,67.39621418693062,54.28915239319487,0.0,121.68536658012549,67.39621418693062,54.28915239319487
2022-04-25,110.69550959298252,0.0,110.69550959298252,121.68536658012549,110.69550959298252,10.989856987142971,0.0,121.68536658012549,110.69550959298252,10.989856987142971
2022-05-02,103.3279989259917,0.46,102.8679989259917,121.68536658012549,102.8679989259917,18.81736765413379,0.0,121.68536658012549,102.8679989259917,18.81736765413379
2022-05-09,112.47936455657648,2.32,110.15936455657649,121.68536658012549,110.15936455657649,11.526002023548997,0.0,121.68536658012549,110.15936455657649,11.526002023548997
2022-05-16,148.69356109892442,0.0,148.69356109892442,121.68536658012549,148.69356109892442,0.0,27.00819451879893,256.72633917412014,148.69356109892442,108.03277807519572
2022-05-23,134.12653222743927,0.09,134.03653222743927,121.68536658012549,134.03653222743927,0.0,12.351165647313778,183.44119481669438,134.03653222743927,49.40466258925511
2022-05-30,122.23440811179998,8.08,114.15440811179998,121.68536658012549,114.15440811179998,7.530958468325508,0.0,121.68536658012549,114.15440811179998,7.530958468325508
2022-06-06,155.27079071318698,0.1,155.170790713187,121.68536658012549,155.170790713187,0.0,33.4854241330615,289.112487245433,155.170790713187,133.941696532246
2022-06-13,152.58589549010972,0.33,152.2558954901097,121.68536658012549,152.2558954901097,0.0,30.57052890998422,274.5380111300466,152.2558954901097,122.28211563993688
2022-06-20,169.51592388964357,0.0,169.51592388964357,121.68536658012549,169.51592388964357,0.0,47.830557309518085,360.83815312771594,169.51592388964357,191.32222923807237
2022-06-27,148.2681473948012,0.05,148.21814739480118,121.68536658012549,148.21814739480118,0.0,26.53278081467569,254.34927065350394,148.21814739480118,106.13112325870276
2022-07-04,148.526121015136,0.06999999999999999,148.456121015136,121.68536658012549,148.456121015136,0.0,26.770754435010517,255.5391387551781,148.456121015136,107.0830177400421
2022-07-11,164.1883155901221,0.04,164.1483155901221,121.68536658012549,164.1483155901221,0.0,42.46294900999662,334.0001116301086,164.1483155901221,169.8517960399865
2022-07-18,165.34639495545193,0.0,165.34639495545193,121.68536658012549,165.34639495545193,0.0,43.66102837532644,339.9905084567577,165.34639495545193,174.64411350130578
2022-07-25,135.48052253825853,0.31,135.17052253825852,121.68536658012549,135.17052253825852,0.0,13.485155958133035,189.11114637079066,135.17052253825852,53.94062383253214
2022-08-01,134.1660319598771,0.19999999999999998,133.9660319598771,121.68536658012549,133.9660319598771,0.0,12.280665379751625,183.0886934788836,133.9660319598771,49.1226615190065
2022-08-08,146.12514084062764,0.0,146.12514084062764,121.68536658012549,146.12514084062764,0.0,24.439774260502148,243.88423788263623,146.12514084062764,97.75909704200859
2022-08-15,148.92758940725318,0.02,148.90758940725317,121.68536658012549,148.90758940725317,0.0,27.22222282712768,257.7964807157639,148.90758940725317,108.88889130851072
2022-08-22,139.52909258473696,0.02,139.50909258473695,121.68536658012549,139.50909258473695,0.0,17.82372600461146,210.80399660318278,139.50909258473695,71.29490401844583
2022-08-29,143.07392626575418,0.07,143.0039262657542,121.68536658012549,143.0039262657542,0.0,21.3185596856287,228.27816500826899,143.0039262657542,85.2742387425148
2022-09-05,131.87353149651582,0.01,131.86353149651583,121.68536658012549,131.86353149651583,0.0,10.178164916390344,172.5761911620772,131.86353149651583,40.712659665561375
2022-09-12,90.16965187893025,19.43,70.73965187893026,121.68536658012549,70.73965187893026,50.94571470119523,0.0,121.68536658012549,70.73965187893026,50.94571470119523
2022-09-19,91.17351181129087,10.139999999999999,81.03351181129086,121.68536658012549,81.03351181129086,40.651854768834625,0.0,121.68536658012549,81.03351181129086,40.651854768834625
2022-09-26,72.96901459621817,0.0,72.96901459621817,121.68536658012549,72.96901459621817,48.716351983907316,0.0,121.68536658012549,72.96901459621817,48.716351983907316
2023-03-27,18.49330106799254,0.22000000000000003,18.27330106799254,121.68536658012549,18.27330106799254,103.41206551213295,0.0,121.68536658012549,18.27330106799254,103.41206551213295
2023-04-03,71.22682217909674,7.26,63.966822179096745,121.68536658012549,63.966822179096745,57.718544401028744,0.0,121.68536658012549,63.966822179096745,57.718544401028744
2023-04-10,89.07187091233718,0.0,89.07187091233718,121.68536658012549,89.07187091233718,32.613495667788314,0.0,121.68536658012549,89.07187091233718,32.613495667788314
2023-04-17,89.8397685179974,1.4500000000000002,88.3897685179974,121.68536658012549,88.3897685179974,33.29559806212809,0.0,121.68536658012549,88.3897685179974,33.29559806212809
2023-04-24,115.58659128890373,0.02,115.56659128890374,121.68536658012549,115.56659128890374,6.118775291221752,0.0,121.68536658012549,115.56659128890374,6.118775291221752
2023-05-01,53.874628082551254,20.75,33.124628082551254,121.68536658012549,33.124628082551254,88.56073849757423,0.0,121.68536658012549,33.124628082551254,88.56073849757423
2023-05-08,112.35736411382503,1.51,110.84736411382502,121.68536658012549,110.84736411382502,10.838002466300466,0.0,121.68536658012549,110.84736411382502,10.838002466300466
2023-05-15,125.81571126056684,0.0,125.81571126056684,121.68536658012549,125.81571126056684,0.0,4.130344680441354,142.33708998233226,125.81571126056684,16.521378721765416
2023-05-22,106.92481428693836,0.22999999999999998,106.69481428693835,121.68536658012549,106.69481428693835,14.990552293187136,0.0,121.68536658012549,106.69481428693835,14.990552293187136
2023-05-29,119.5819743890538,0.01,119.57197438905379,121.68536658012549,119.57197438905379,2.1133921910716964,0.0,121.68536658012549,119.57197438905379,2.1133921910716964
2023-06-05,93.6910343692239,0.38,93.3110343692239,121.68536658012549,93.3110343692239,28.374332210901585,0.0,121.68536658012549,93.3110343692239,28.374332210901585
2023-06-12,124.55441018273359,0.06999999999999999,124.4844101827336,121.68536658012549,124.4844101827336,0.0,2.7990436026081085,135.68058459316603,124.4844101827336,11.196174410432434
2023-06-19,124.8024360087058,0.01,124.79243600870579,121.68536658012549,124.79243600870579,0.0,3.107069428580303,137.22071372302702,124.79243600870579,12.428277714321226
2023-06-26,155.74972096492206,0.01,155.73972096492207,121.68536658012549,155.73972096492207,0.0,34.05435438479658,291.9571385041084,155.73972096492207,136.21741753918633
2023-07-03,138.4461076369343,0.0,138.4461076369343,121.68536658012549,138.4461076369343,0.0,16.76074105680881,205.48907186416955,138.4461076369343,67.04296422723525
2023-07-10,162.52551362796854,0.05,162.47551362796852,121.68536658012549,162.47551362796852,0.0,40.790147047843035,325.6361018193407,162.47551362796852,163.16058819137217
2023-07-17,160.23831161329082,0.0,160.23831161329082,121.68536658012549,160.23831161329082,0.0,38.55294503316533,314.45009174595214,160.23831161329082,154.21178013266132
2023-07-24,152.56993801543976,0.01,152.55993801543977,121.68536658012549,152.55993801543977,0.0,30.87457143531428,276.0582237566969,152.55993801543977,123.49828574125715
2023-07-31,144.0412768752173,0.04,144.00127687521731,121.68536658012549,144.00127687521731,0.0,22.315910295091825,233.26491805558462,144.00127687521731,89.2636411803673
2023-08-07,141.84555512020157,0.0,141.84555512020157,121.68536658012549,141.84555512020157,0.0,20.160188540076078,222.48630928050588,141.84555512020157,80.64075416030431
2023-08-14,133.108009760643,0.07,133.038009760643,121.68536658012549,133.038009760643,0.0,11.352643180517518,178.44858248271308,133.038009760643,45.41057272207007
2023-08-21,127.63346187227081,0.31,127.32346187227081,121.68536658012549,127.32346187227081,0.0,5.638095292145323,149.8758430408521,127.32346187227081,22.552381168581277
2023-08-28,111.91862863904805,0.51,111.40862863904805,121.68536658012549,111.40862863904805,10.276737941077442,0.0,121.68536658012549,111.40862863904805,10.276737941077442
2023-09-04,123.71309367343552,0.0,123.71309367343552,121.68536658012549,123.71309367343552,0.0,2.027727093310034,131.82400204667567,123.71309367343552,8.11090837324015
2023-09-11,113.81697182606206,0.0,113.81697182606206,121.68536658012549,113.81697182606206,7.868394754063431,0.0,121.68536658012549,113.81697182606206,7.868394754063431
2023-09-18,97.09493857086913,0.0,97.09493857086913,121.68536658012549,97.09493857086913,24.590428009256357,0.0,121.68536658012549,97.09493857086913,24.590428009256357
2023-09-25,72.40479746951395,2.81,69.59479746951395,121.68536658012549,69.59479746951395,52.09056911061154,0.0,121.68536658012549,69.59479746951395,52.09056911061154
2024-04-01,67.76524773672503,11.98,55.785247736725026,121.68536658012549,55.785247736725026,65.90011884340046,0.0,121.68536658012549,55.785247736725026,65.90011884340046
2024-04-08,77.404991594113,17.99,59.414991594113005,121.68536658012549,59.414991594113005,62.270374986012484,0.0,121.68536658012549,59.414991594113005,62.270374986012484
2024-04-15,103.43180315614462,0.03,103.40180315614462,121.68536658012549,103.40180315614462,18.283563423980866,0.0,121.68536658012549,103.40180315614462,18.283563423980866
2024-04-22,88.88614427143867,0.49,88.39614427143867,121.68536658012549,88.39614427143867,33.28922230868682,0.0,121.68536658012549,88.39614427143867,33.28922230868682
2024-04-29,96.96184408801356,22.240000000000002,74.72184408801357,121.68536658012549,74.72184408801357,46.96352249211192,0.0,121.68536658012549,74.72184408801357,46.96352249211192
2024-05-06,121.30037019237574,0.0,121.30037019237574,121.68536658012549,121.30037019237574,0.38499638774975153,0.0,121.68536658012549,121.30037019237574,0.38499638774975153
2024-05-13,121.07148857339496,0.02,121.05148857339496,121.68536658012549,121.05148857339496,0.6338780067305265,0.0,121.68536658012549,121.05148857339496,0.6338780067305265
2024-05-20,126.43174189590691,0.0,126.43174189590691,121.68536658012549,126.43174189590691,0.0,4.746375315781421,145.41724315903258,126.43174189590691,18.98550126312567
2024-05-27,141.11983685816733,0.06999999999999999,141.04983685816734,121.68536658012549,141.04983685816734,0.0,19.36447027804185,218.50771797033474,141.04983685816734,77.4578811121674
2024-06-03,145.08312862475157,0.04,145.04312862475157,121.68536658012549,145.04312862475157,0.0,23.357762044626085,238.47417680325592,145.04312862475157,93.43104817850434
2024-06-10,156.93437502811915,0.0,156.93437502811915,121.68536658012549,156.93437502811915,0.0,35.24900844799366,297.9304088200938,156.93437502811915,140.99603379197467
2024-06-17,153.26555003649813,0.0,153.26555003649813,121.68536658012549,153.26555003649813,0.0,31.580183456372637,279.5862838619887,153.26555003649813,126.32073382549058
2024-06-24,161.21793666028174,0.02,161.19793666028173,121.68536658012549,161.19793666028173,0.0,39.51257008015624,319.2482169809067,161.19793666028173,158.05028032062498
2024-07-01,188.27945720341233,0.0,188.27945720341233,121.68536658012549,188.27945720341233,0.0,66.59409062328685,454.6558196965597,188.27945720341233,266.3763624931474
2024-07-08,162.87490858109337,0.03,162.84490858109336,121.68536658012549,162.84490858109336,0.0,41.159542000967875,327.48307658496486,162.84490858109336,164.6381680038715
2024-07-15,162.08154454516887,0.0,162.08154454516887,121.68536658012549,162.08154454516887,0.0,40.39617796504338,323.6662564053424,162.08154454516887,161.5847118601735
2024-07-22,158.03439168853984,0.0,158.03439168853984,121.68536658012549,158.03439168853984,0.0,36.34902510841435,303.4304921221973,158.03439168853984,145.39610043365744
2024-07-29,142.2697326122598,0.02,142.24973261225978,121.68536658012549,142.24973261225978,0.0,20.564366032134288,224.50719674079693,142.24973261225978,82.25746412853715
2024-08-05,151.2350214223181,0.0,151.2350214223181,121.68536658012549,151.2350214223181,0.0,29.549654842192624,269.43364079108864,151.2350214223181,118.19861936877052
2024-08-12,138.41285260984384,0.01,138.40285260984385,121.68536658012549,138.40285260984385,0.0,16.71748602971836,205.27279672871728,138.40285260984385,66.86994411887343
2024-08-19,118.37112639172854,1.27,117.10112639172854,121.68536658012549,117.10112639172854,4.584240188396947,0.0,121.68536658012549,117.10112639172854,4.584240188396947
2024-08-26,136.2244228785538,0.01,136.21442287855382,121.68536658012549,136.21442287855382,0.0,14.52905629842833,194.33064807226714,136.21442287855382,58.11622519371332
2024-09-02,139.21662557176683,0.0,139.21662557176683,121.68536658012549,139.21662557176683,0.0,17.531258991641337,209.34166153833218,139.21662557176683,70.12503596656535
2024-09-09,117.55542097981298,0.0,117.55542097981298,121.68536658012549,117.55542097981298,4.12994560031251,0.0,121.68536658012549,117.55542097981298,4.12994560031251
2024-09-16,94.64673990208965,0.04,94.60673990208964,121.68536658012549,94.60673990208964,27.078626678035846,0.0,121.68536658012549,94.60673990208964,27.078626678035846
2024-09-23,110.023267848483,0.0,110.023267848483,121.68536658012549,110.023267848483,11.662098731642487,0.0,121.68536658012549,110.023267848483,11.662098731642487
2024-09-30,16.047434022381008,0.0,16.047434022381008,121.68536658012549,16.047434022381008,105.63793255774448,0.0,121.68536658012549,16.047434022381008,105.63793255774448
